"Data","ret_ibx","ret_rf"
2009-06-15,-0.0258447315889697,0.000477979543258285
2009-06-16,-0.0147759563099464,0.000476906193492854
2009-06-17,-0.00577552468701427,0.000477347552992997
2009-06-18,-0.00246903764153004,0.000476274522520809
2009-06-19,0.00922248080083956,0.000475706581489172
2009-06-22,-0.0337466755617515,0.000475138839282772
2009-06-23,0.00199822531337216,0.000474066498183941
2009-06-24,-0.00456135363622877,0.000473499245100423
2009-06-25,0.0322676170970691,0.000472427363689931
2009-06-26,0.00189564908841053,0.000471860556380137
2009-06-29,0.011847600136142,0.000473817006057635
2009-06-30,-0.0116519265040542,0.000474259019157556
2009-07-01,-0.00177850820196587,0.000474196512349249
2009-07-02,-0.00971654319799885,0.000473629751510194
2009-07-03,-0.00390131405972866,0.000473063227535021
